,id,review,classification
5980,AVpgfP3DilAPnD_xtG3M,150 good value universal ir remote button layout little odd play stop etc button touch screen little slow compare phone tablet charge dock nice note remote control device rf e.g. roku player bluetooth e.g. playstation functionality require separate 100 hub extend control zigbee type iot device approximately 100).note remote require computer set expensive paperweight sure check os requirement require download software harmony go hitch disable vpn reason refuse download program file vpn give usual check connect internet advice turn half right setup easy consider get hub control non ir device arrive quickly nicely packed far good,positive
5981,AVpgfP3DilAPnD_xtG3M,harmony hub want remote different room system easy install easy macro way quick ir blast previous remote macro faster!highly recommend smart hub btw use alexa echo hub know remote half time hey alexa turn xbox,trust
5982,AVpgfP3DilAPnD_xtG3M,placement button confusing logitech thinking,fear
5983,AVpgfP3DilAPnD_xtG3M,hint second buy work fine,fear
5984,AVpgfP3DilAPnD_xtG3M,technology freeze loop fail toporperly set turn single device set cause troubleshooting manual fix,trust
5985,AVpgfP3DilAPnD_xtG3M,far new remote take getting navigate menu intuitive initially program favorite tv channel learn later channel directly use old remote channel quickly remote work ok particularly like layout button remote apparently design single handed use button near unit take hand mute change volume setting program channel time,positive
5986,AVpgfP3DilAPnD_xtG3M,ergonomic battery life terrible frequently turn try fast forward rewind pause play battery life last day little use buy,anger
5987,AVpgfP3DilAPnD_xtG3M,remote work fine suppose problem unfortunate placement volume control extra careful easy hit exit button directly volume control happen entire streaming sequence shut start vet beginning software solution develop require double click exit button order activate frank metzger,positive
5988,AVpgfP3DilAPnD_xtG3M,remote month grow thoroughly dislike design wrong previous harmony remote give ghost discontinue logitech like old tiny button close touch screen try use look impossible accidentally hit touch screen send tv ridiculous place maybe old finger big regard remote big step predecessor,negative
5989,AVpgfP3DilAPnD_xtG3M,work describe easy set,fear
5990,AVpgfP3DilAPnD_xtG3M,harmony app mobile device decide try remote work great,trust
5991,AVpgfP3DilAPnD_xtG3M,look remote 2 day ago decide try harmony 650 confirm logitech infra red system equipment come purchase price jump nearly 40.00.lower price customer remote fwiw harmony 650 work flawlessly thank,positive
5992,AVpgfP3DilAPnD_xtG3M,amazing easy setup like know device control 6 device flawlessly highly recommend remote,trust
5993,AVpgfP3DilAPnD_xtG3M,nice upgrade home theater,fear
5994,AVpgfP3DilAPnD_xtG3M,bad harmony ergonomic disaster little right harmony salvage 3 star right nice box breeze transfer harmony 700 harmony program weight balance good charge cradle work range bad bad maybe day screen pad need rubbish location button result button 4 way controller volume channel etc play pause etc ugh bad screen pad dead space honestly well live ok act like touch pad tap swipe thing work try disaster live function seldom dedicated button channel favorite random superfluous function etc accidentally press hardly work case favorite motorola cable box run uverse 95 time 2 3 4 digit recognize avoid pad button cramp arrange poorly poor location 4 way pad small play pause button skip fast forward button share sacrifice screen pad red green yellow blue button use ugh!!!!!move screen key button finger land kill color key button s try oh battery life suck new flagship controller ala harmony original 880 etc hell 700s well this!the harmony software ecosystem strong note lot get right harmony lack ergonomic disaster,positive
5995,AVpgfP3DilAPnD_xtG3M,remote user friendly set minute receive work perfectly 3 month,trust
5996,AVpgfP3DilAPnD_xtG3M,great piece equipment simple complex capacity,fear
5997,AVpgfP3DilAPnD_xtG3M,work expect transmitter odd place remote cause unit hold vertical send signal device,trust
5998,AVpgfP3DilAPnD_xtG3M,easy use great replacement old model,positive
5999,AVpgfP3DilAPnD_xtG3M,old logitech remote programmable web app puppy decide like remote well work application csi style crime scene reconstruction forensic super glue time new remote grow remote computer base app remarkable follow simple direction application walk step write instruction repair procedure tell instruction app easy remote working like logitech!you begin enter brand model number device old device give screen message control variation model consult problem pop roku ir rf remote ir handle old vcr old dvd recorder ya old whatonce device enter create activity example watch tv use receiver lcd tv antenna ask want onkyo tv control volume input tv use activity input receiver easily able create fm activity listen radio morning dreary morning eye press fm screen icon activity window touch screen additionally create custom activities- watch hulu watch netflix roku3 able customize remote start tv start onkyo select roku point send signal emulate remote key selection home click right click right ok hulu netflix find custom activity forth solution add second delay home right app easy custom item select app add delay select length delay handy troubleshooting necessary custom item button press reorder program way find custom activity work properly go app add delay move delay home sure download myharmony desktop software logitech website program device work purchase remote give star perfect:- problem harmony remote model fit hand unfortunately ergonomic design make difficult click simple mute remote sit table.- allow application auto program favorite channel work fine people live rural area channel different direction like antenna rotor automatically add channel direction pick solution add channel watch manually right remote synch remote computer save well.- finally battery mean user replaceable search youtube fairly easily case battery die remote know thing buy change mind write review coffee industry nearly 16 year try balance appraisal add model evidently long sale logitech hope indication discontinue bad need home automation smart phone app remote look get refurb 120 deliver sale tax deal,positive
